split,target,reference,metric,mean_diff,ci95,lower95,target_better_seeds,seeds
combined_micro_shift,skill_half_life_scheduler_v5,cvar_lifetime_guard,safety_utility,-0.01168,0.01280,-0.02448,2,10
combined_micro_shift,skill_half_life_scheduler_v5,domain_randomized_clone,goal_success,0.43156,0.01213,0.41943,10,10
combined_micro_shift,skill_half_life_scheduler_v5,domain_randomized_clone,late_success,0.64000,0.04425,0.59575,10,10
combined_micro_shift,skill_half_life_scheduler_v5,domain_randomized_clone,unsafe_failure,-0.38031,0.01208,-0.39239,10,10
combined_micro_shift,skill_half_life_scheduler_v5,domain_randomized_clone,stale_execution,-0.75031,0.00392,-0.75424,10,10
combined_micro_shift,skill_half_life_scheduler_v5,domain_randomized_clone,total_cost,-0.22782,0.01035,-0.23817,10,10
combined_micro_shift,skill_half_life_scheduler_v5,domain_randomized_clone,half_life_error,-0.52948,0.00476,-0.53424,10,10
combined_micro_shift,skill_half_life_scheduler_v5,domain_randomized_clone,calibration_error,-0.09532,0.00817,-0.10349,10,10
combined_micro_shift,skill_half_life_scheduler_v5,domain_randomized_clone,safety_utility,1.05324,0.02140,1.03184,10,10
combined_micro_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,goal_success,-0.00750,0.01935,-0.02685,5,10
combined_micro_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,late_success,0.00500,0.03082,-0.02582,5,10
combined_micro_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,unsafe_failure,0.00063,0.00396,-0.00333,4,10
combined_micro_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,stale_execution,0.00000,0.00000,0.00000,0,10
combined_micro_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,total_cost,-0.00146,0.00352,-0.00498,6,10
combined_micro_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,half_life_error,0.04010,0.00269,0.03741,0,10
combined_micro_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,calibration_error,-0.00312,0.01054,-0.01366,6,10
combined_micro_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,safety_utility,-0.00784,0.01972,-0.02756,4,10
combined_micro_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,goal_success,0.18937,0.01222,0.17715,10,10
combined_micro_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,late_success,0.23375,0.03268,0.20107,10,10
combined_micro_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,unsafe_failure,-0.05062,0.01052,-0.06114,10,10
combined_micro_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,stale_execution,-0.22969,0.00411,-0.23380,10,10
combined_micro_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,total_cost,0.04023,0.00943,0.03080,0,10
combined_micro_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,half_life_error,-0.41094,0.00497,-0.41592,10,10
combined_micro_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,calibration_error,-0.11489,0.00666,-0.12155,10,10
combined_micro_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,safety_utility,0.30639,0.01472,0.29167,10,10
combined_micro_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,goal_success,0.47531,0.01809,0.45722,10,10
combined_micro_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,late_success,0.69125,0.01791,0.67334,10,10
combined_micro_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,unsafe_failure,-0.43250,0.01222,-0.44472,10,10
combined_micro_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,stale_execution,-0.75031,0.00392,-0.75424,10,10
combined_micro_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,total_cost,-0.27218,0.01083,-0.28300,10,10
combined_micro_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,half_life_error,-1.04967,0.00708,-1.05675,10,10
combined_micro_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,calibration_error,-0.11641,0.01277,-0.12917,10,10
combined_micro_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,safety_utility,1.14912,0.01902,1.13010,10,10
combined_micro_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,goal_success,0.03062,0.01954,0.01109,8,10
combined_micro_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,late_success,0.03250,0.04521,-0.01271,7,10
combined_micro_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,unsafe_failure,-0.00125,0.00367,-0.00492,5,10
combined_micro_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,stale_execution,0.00000,0.00000,0.00000,0,10
combined_micro_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,total_cost,0.05228,0.00347,0.04881,0,10
combined_micro_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,half_life_error,-0.07553,0.00258,-0.07811,10,10
combined_micro_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,calibration_error,-0.02326,0.01041,-0.03367,9,10
combined_micro_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,safety_utility,0.02441,0.01908,0.00532,7,10
combined_micro_shift,skill_half_life_scheduler_v5,online_finetune,goal_success,0.19187,0.02011,0.17176,10,10
combined_micro_shift,skill_half_life_scheduler_v5,online_finetune,late_success,0.20000,0.03578,0.16422,10,10
combined_micro_shift,skill_half_life_scheduler_v5,online_finetune,unsafe_failure,-0.06844,0.00804,-0.07647,10,10
combined_micro_shift,skill_half_life_scheduler_v5,online_finetune,stale_execution,-0.31312,0.01917,-0.33230,10,10
combined_micro_shift,skill_half_life_scheduler_v5,online_finetune,total_cost,0.02034,0.00652,0.01382,0,10
combined_micro_shift,skill_half_life_scheduler_v5,online_finetune,half_life_error,-0.18062,0.00340,-0.18402,10,10
combined_micro_shift,skill_half_life_scheduler_v5,online_finetune,calibration_error,-0.11671,0.00885,-0.12556,10,10
combined_micro_shift,skill_half_life_scheduler_v5,online_finetune,safety_utility,0.35572,0.02785,0.32787,10,10
combined_micro_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,goal_success,-0.01625,0.02360,-0.03984,3,10
combined_micro_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,late_success,-0.00375,0.03466,-0.03841,3,10
combined_micro_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,unsafe_failure,0.00344,0.00265,0.00078,0,10
combined_micro_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,stale_execution,0.00000,0.00000,0.00000,0,10
combined_micro_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,total_cost,-0.00450,0.00275,-0.00725,9,10
combined_micro_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,half_life_error,0.12375,0.00270,0.12105,0,10
combined_micro_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,calibration_error,0.01933,0.01522,0.00411,3,10
combined_micro_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,safety_utility,-0.01864,0.02229,-0.04093,3,10
combined_micro_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,goal_success,0.06906,0.02131,0.04776,10,10
combined_micro_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,late_success,0.05625,0.04152,0.01473,7,10
combined_micro_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,unsafe_failure,-0.00406,0.00409,-0.00815,6,10
combined_micro_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,stale_execution,0.00000,0.00000,0.00000,0,10
combined_micro_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,total_cost,0.02399,0.00388,0.02011,0,10
combined_micro_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,half_life_error,-0.02506,0.00097,-0.02603,10,10
combined_micro_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,calibration_error,-0.05140,0.01059,-0.06199,10,10
combined_micro_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,safety_utility,0.06928,0.02015,0.04913,10,10
compliance_shift,skill_half_life_scheduler_v5,bayesian_skill_survival,goal_success,-0.00375,0.01347,-0.01722,3,10
compliance_shift,skill_half_life_scheduler_v5,bayesian_skill_survival,late_success,0.00875,0.03561,-0.02686,5,10
compliance_shift,skill_half_life_scheduler_v5,bayesian_skill_survival,unsafe_failure,0.00125,0.00356,-0.00231,3,10
compliance_shift,skill_half_life_scheduler_v5,bayesian_skill_survival,stale_execution,0.00000,0.00000,0.00000,0,10
compliance_shift,skill_half_life_scheduler_v5,bayesian_skill_survival,total_cost,-0.00970,0.00297,-0.01267,10,10
compliance_shift,skill_half_life_scheduler_v5,bayesian_skill_survival,half_life_error,0.05323,0.00414,0.04909,0,10
compliance_shift,skill_half_life_scheduler_v5,bayesian_skill_survival,calibration_error,-0.00109,0.00882,-0.00991,4,10
compliance_shift,skill_half_life_scheduler_v5,bayesian_skill_survival,safety_utility,-0.00349,0.01399,-0.01749,5,10
compliance_shift,skill_half_life_scheduler_v5,conformal_risk_gate,goal_success,0.02156,0.01260,0.00896,8,10
compliance_shift,skill_half_life_scheduler_v5,conformal_risk_gate,late_success,0.03875,0.04374,-0.00499,8,10
compliance_shift,skill_half_life_scheduler_v5,conformal_risk_gate,unsafe_failure,-0.00219,0.00342,-0.00561,6,10
compliance_shift,skill_half_life_scheduler_v5,conformal_risk_gate,stale_execution,0.00000,0.00000,0.00000,0,10
compliance_shift,skill_half_life_scheduler_v5,conformal_risk_gate,total_cost,-0.00185,0.00298,-0.00483,6,10
compliance_shift,skill_half_life_scheduler_v5,conformal_risk_gate,half_life_error,0.08343,0.00317,0.08027,0,10
compliance_shift,skill_half_life_scheduler_v5,conformal_risk_gate,calibration_error,-0.02253,0.00747,-0.03001,10,10
compliance_shift,skill_half_life_scheduler_v5,conformal_risk_gate,safety_utility,0.02375,0.01276,0.01099,9,10
compliance_shift,skill_half_life_scheduler_v5,cvar_lifetime_guard,goal_success,-0.01344,0.01831,-0.03175,3,10
compliance_shift,skill_half_life_scheduler_v5,cvar_lifetime_guard,late_success,-0.03000,0.02857,-0.05857,2,10
compliance_shift,skill_half_life_scheduler_v5,cvar_lifetime_guard,unsafe_failure,0.00125,0.00262,-0.00137,3,10
compliance_shift,skill_half_life_scheduler_v5,cvar_lifetime_guard,stale_execution,0.00000,0.00000,0.00000,0,10
compliance_shift,skill_half_life_scheduler_v5,cvar_lifetime_guard,total_cost,-0.04362,0.00221,-0.04583,10,10
compliance_shift,skill_half_life_scheduler_v5,cvar_lifetime_guard,half_life_error,0.07302,0.00376,0.06925,0,10
compliance_shift,skill_half_life_scheduler_v5,cvar_lifetime_guard,calibration_error,0.00851,0.01135,-0.00284,3,10
compliance_shift,skill_half_life_scheduler_v5,cvar_lifetime_guard,safety_utility,-0.00843,0.01819,-0.02662,4,10
compliance_shift,skill_half_life_scheduler_v5,domain_randomized_clone,goal_success,0.41812,0.02189,0.39623,10,10
compliance_shift,skill_half_life_scheduler_v5,domain_randomized_clone,late_success,0.62750,0.05188,0.57562,10,10
compliance_shift,skill_half_life_scheduler_v5,domain_randomized_clone,unsafe_failure,-0.33344,0.01103,-0.34447,10,10
compliance_shift,skill_half_life_scheduler_v5,domain_randomized_clone,stale_execution,-0.73812,0.00271,-0.74083,10,10
compliance_shift,skill_half_life_scheduler_v5,domain_randomized_clone,total_cost,-0.20526,0.00924,-0.21450,10,10
compliance_shift,skill_half_life_scheduler_v5,domain_randomized_clone,half_life_error,-0.44838,0.00335,-0.45173,10,10
compliance_shift,skill_half_life_scheduler_v5,domain_randomized_clone,calibration_error,-0.10330,0.00672,-0.11002,10,10
compliance_shift,skill_half_life_scheduler_v5,domain_randomized_clone,safety_utility,0.99125,0.03129,0.95996,10,10
compliance_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,goal_success,0.01343,0.01211,0.00132,7,10
compliance_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,late_success,0.00375,0.03761,-0.03386,6,10
compliance_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,unsafe_failure,-0.00000,0.00289,-0.00289,4,10
compliance_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,stale_execution,0.00000,0.00000,0.00000,0,10
compliance_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,total_cost,-0.00180,0.00262,-0.00442,8,10
compliance_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,half_life_error,0.07353,0.00309,0.07045,0,10
compliance_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,calibration_error,-0.01571,0.00783,-0.02354,9,10
compliance_shift,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,safety_utility,0.01369,0.01127,0.00242,8,10
compliance_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,goal_success,0.17562,0.01463,0.16099,10,10
compliance_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,late_success,0.23750,0.04458,0.19292,10,10
compliance_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,unsafe_failure,-0.03782,0.00686,-0.04467,10,10
compliance_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,stale_execution,-0.19000,0.00507,-0.19507,10,10
compliance_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,total_cost,0.03384,0.00594,0.02790,0,10
compliance_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,half_life_error,-0.29076,0.00715,-0.29791,10,10
compliance_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,calibration_error,-0.10934,0.00754,-0.11689,10,10
compliance_shift,skill_half_life_scheduler_v5,fixed_interval_refresh,safety_utility,0.26876,0.01799,0.25077,10,10
compliance_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,goal_success,0.45719,0.02414,0.43305,10,10
compliance_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,late_success,0.66000,0.03792,0.62208,10,10
compliance_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,unsafe_failure,-0.39250,0.01558,-0.40808,10,10
compliance_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,stale_execution,-0.73812,0.00271,-0.74083,10,10
compliance_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,total_cost,-0.25546,0.01317,-0.26862,10,10
compliance_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,half_life_error,-0.83561,0.00697,-0.84258,10,10
compliance_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,calibration_error,-0.12061,0.00496,-0.12557,10,10
compliance_shift,skill_half_life_scheduler_v5,frozen_behavior_clone,safety_utility,1.08931,0.03770,1.05161,10,10
compliance_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,goal_success,0.04469,0.01148,0.03321,9,10
compliance_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,late_success,0.07125,0.05912,0.01213,7,10
compliance_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,unsafe_failure,-0.00282,0.00392,-0.00673,7,10
compliance_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,stale_execution,0.00000,0.00000,0.00000,0,10
compliance_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,total_cost,0.04077,0.00317,0.03760,0,10
compliance_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,half_life_error,-0.07042,0.00319,-0.07361,10,10
compliance_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,calibration_error,-0.02835,0.00656,-0.03491,10,10
compliance_shift,skill_half_life_scheduler_v5,hazard_regression_refresh,safety_utility,0.04145,0.01217,0.02928,9,10
compliance_shift,skill_half_life_scheduler_v5,online_finetune,goal_success,0.27656,0.02452,0.25204,10,10
compliance_shift,skill_half_life_scheduler_v5,online_finetune,late_success,0.32625,0.04810,0.27815,10,10
compliance_shift,skill_half_life_scheduler_v5,online_finetune,unsafe_failure,-0.12532,0.01632,-0.14163,10,10
compliance_shift,skill_half_life_scheduler_v5,online_finetune,stale_execution,-0.47531,0.02420,-0.49951,10,10
compliance_shift,skill_half_life_scheduler_v5,online_finetune,total_cost,-0.03589,0.01328,-0.04917,10,10
compliance_shift,skill_half_life_scheduler_v5,online_finetune,half_life_error,-0.13271,0.00248,-0.13520,10,10
compliance_shift,skill_half_life_scheduler_v5,online_finetune,calibration_error,-0.12908,0.00709,-0.13617,10,10
compliance_shift,skill_half_life_scheduler_v5,online_finetune,safety_utility,0.55347,0.04167,0.51179,10,10
compliance_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,goal_success,-0.02938,0.01026,-0.03963,0,10
compliance_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,late_success,-0.03000,0.04119,-0.07119,4,10
compliance_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,unsafe_failure,0.00156,0.00246,-0.00090,2,10
compliance_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,stale_execution,0.00000,0.00000,0.00000,0,10
compliance_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,total_cost,-0.00721,0.00202,-0.00922,10,10
compliance_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,half_life_error,0.14671,0.00301,0.14370,0,10
compliance_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,calibration_error,0.02780,0.00762,0.02018,0,10
compliance_shift,skill_half_life_scheduler_v5,oracle_shift_aware_scheduler,safety_utility,-0.02974,0.01057,-0.04032,0,10
compliance_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,goal_success,0.06312,0.01366,0.04947,10,10
compliance_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,late_success,0.07375,0.04669,0.02706,9,10
compliance_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,unsafe_failure,-0.00531,0.00330,-0.00861,7,10
compliance_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,stale_execution,0.00000,0.00000,0.00000,0,10
compliance_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,total_cost,0.01874,0.00269,0.01605,0,10
compliance_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,half_life_error,0.01169,0.00291,0.00878,0,10
compliance_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,calibration_error,-0.05249,0.00748,-0.05997,10,10
compliance_shift,skill_half_life_scheduler_v5,scalar_uncertainty_gate,safety_utility,0.06518,0.01648,0.04870,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,bayesian_skill_survival,goal_success,-0.00406,0.01806,-0.02212,4,10
contact_mode_chatter,skill_half_life_scheduler_v5,bayesian_skill_survival,late_success,-0.00500,0.02373,-0.02873,6,10
contact_mode_chatter,skill_half_life_scheduler_v5,bayesian_skill_survival,unsafe_failure,0.00094,0.00259,-0.00165,4,10
contact_mode_chatter,skill_half_life_scheduler_v5,bayesian_skill_survival,stale_execution,0.00000,0.00000,0.00000,0,10
contact_mode_chatter,skill_half_life_scheduler_v5,bayesian_skill_survival,total_cost,-0.00780,0.00274,-0.01055,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,bayesian_skill_survival,half_life_error,-0.01347,0.00342,-0.01690,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,bayesian_skill_survival,calibration_error,-0.00234,0.01009,-0.01244,4,10
contact_mode_chatter,skill_half_life_scheduler_v5,bayesian_skill_survival,safety_utility,-0.00380,0.01843,-0.02223,4,10
contact_mode_chatter,skill_half_life_scheduler_v5,conformal_risk_gate,goal_success,0.01688,0.01042,0.00646,9,10
contact_mode_chatter,skill_half_life_scheduler_v5,conformal_risk_gate,late_success,0.05000,0.04321,0.00679,8,10
contact_mode_chatter,skill_half_life_scheduler_v5,conformal_risk_gate,unsafe_failure,0.00031,0.00232,-0.00201,3,10
contact_mode_chatter,skill_half_life_scheduler_v5,conformal_risk_gate,stale_execution,0.00000,0.00000,0.00000,0,10
contact_mode_chatter,skill_half_life_scheduler_v5,conformal_risk_gate,total_cost,0.00195,0.00198,-0.00003,3,10
contact_mode_chatter,skill_half_life_scheduler_v5,conformal_risk_gate,half_life_error,0.03663,0.00196,0.03467,0,10
contact_mode_chatter,skill_half_life_scheduler_v5,conformal_risk_gate,calibration_error,-0.02181,0.00651,-0.02832,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,conformal_risk_gate,safety_utility,0.01633,0.01134,0.00499,8,10
contact_mode_chatter,skill_half_life_scheduler_v5,cvar_lifetime_guard,goal_success,-0.01125,0.01517,-0.02642,3,10
contact_mode_chatter,skill_half_life_scheduler_v5,cvar_lifetime_guard,late_success,-0.00500,0.02428,-0.02928,3,10
contact_mode_chatter,skill_half_life_scheduler_v5,cvar_lifetime_guard,unsafe_failure,0.00031,0.00295,-0.00264,3,10
contact_mode_chatter,skill_half_life_scheduler_v5,cvar_lifetime_guard,stale_execution,0.00000,0.00000,0.00000,0,10
contact_mode_chatter,skill_half_life_scheduler_v5,cvar_lifetime_guard,total_cost,-0.04235,0.00251,-0.04485,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,cvar_lifetime_guard,half_life_error,0.01497,0.00252,0.01245,0,10
contact_mode_chatter,skill_half_life_scheduler_v5,cvar_lifetime_guard,calibration_error,0.00646,0.00902,-0.00256,3,10
contact_mode_chatter,skill_half_life_scheduler_v5,cvar_lifetime_guard,safety_utility,-0.00560,0.01671,-0.02231,3,10
contact_mode_chatter,skill_half_life_scheduler_v5,domain_randomized_clone,goal_success,0.41687,0.01963,0.39724,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,domain_randomized_clone,late_success,0.62625,0.02955,0.59670,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,domain_randomized_clone,unsafe_failure,-0.31344,0.00812,-0.32155,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,domain_randomized_clone,stale_execution,-0.72250,0.00455,-0.72705,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,domain_randomized_clone,total_cost,-0.18302,0.00701,-0.19003,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,domain_randomized_clone,half_life_error,-0.44419,0.00293,-0.44713,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,domain_randomized_clone,calibration_error,-0.11260,0.00678,-0.11938,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,domain_randomized_clone,safety_utility,0.96397,0.02475,0.93922,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,goal_success,0.02000,0.01852,0.00148,8,10
contact_mode_chatter,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,late_success,0.01875,0.02927,-0.01052,6,10
contact_mode_chatter,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,unsafe_failure,-0.00125,0.00305,-0.00430,4,10
contact_mode_chatter,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,stale_execution,0.00000,0.00000,0.00000,0,10
contact_mode_chatter,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,total_cost,-0.00114,0.00245,-0.00359,8,10
contact_mode_chatter,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,half_life_error,0.02329,0.00240,0.02089,0,10
contact_mode_chatter,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,calibration_error,-0.01984,0.01072,-0.03056,9,10
contact_mode_chatter,skill_half_life_scheduler_v5,ensemble_uncertainty_gate,safety_utility,0.02126,0.01791,0.00335,8,10
contact_mode_chatter,skill_half_life_scheduler_v5,fixed_interval_refresh,goal_success,0.16000,0.01581,0.14419,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,fixed_interval_refresh,late_success,0.22000,0.03230,0.18770,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,fixed_interval_refresh,unsafe_failure,-0.03500,0.00800,-0.04300,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,fixed_interval_refresh,stale_execution,-0.14875,0.00449,-0.15324,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,fixed_interval_refresh,total_cost,0.04146,0.00680,0.03467,0,10
contact_mode_chatter,skill_half_life_scheduler_v5,fixed_interval_refresh,half_life_error,-0.24502,0.00643,-0.25145,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,fixed_interval_refresh,calibration_error,-0.10421,0.00791,-0.11212,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,fixed_interval_refresh,safety_utility,0.23557,0.01924,0.21633,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,frozen_behavior_clone,goal_success,0.46937,0.01772,0.45165,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,frozen_behavior_clone,late_success,0.67375,0.03821,0.63554,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,frozen_behavior_clone,unsafe_failure,-0.37031,0.01229,-0.38260,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,frozen_behavior_clone,stale_execution,-0.72250,0.00455,-0.72705,10,10
contact_mode_chatter,skill_half_life_scheduler_v5,frozen_behavior_clone,total_cost,-0.23136,0.01019,-0.24155,10,10
