split,method,metric,mean,ci95,seeds,rows_per_seed
hard_regime_aggregate,ensemble_uncertainty_gate,success_auc,0.80247,0.00327,10,2240
hard_regime_aggregate,ensemble_uncertainty_gate,late_success,0.79411,0.01041,10,2240
hard_regime_aggregate,ensemble_uncertainty_gate,unsafe_failure,0.00263,0.00056,10,2240
hard_regime_aggregate,ensemble_uncertainty_gate,stale_execution,0.00000,0.00000,10,2240
hard_regime_aggregate,ensemble_uncertainty_gate,refresh_rate,0.14277,0.00070,10,2240
hard_regime_aggregate,ensemble_uncertainty_gate,probe_rate,0.54817,0.00291,10,2240
hard_regime_aggregate,ensemble_uncertainty_gate,abstain_rate,0.00000,0.00000,10,2240
hard_regime_aggregate,ensemble_uncertainty_gate,total_cost,1.08912,0.00047,10,2240
hard_regime_aggregate,ensemble_uncertainty_gate,half_life_error,0.08029,0.00116,10,2240
hard_regime_aggregate,ensemble_uncertainty_gate,calibration_error,0.31541,0.00200,10,2240
hard_regime_aggregate,ensemble_uncertainty_gate,risk_upper,0.24190,0.00030,10,2240
hard_regime_aggregate,ensemble_uncertainty_gate,hazard_score,0.15848,0.00030,10,2240
hard_regime_aggregate,ensemble_uncertainty_gate,safety_utility,0.78833,0.00351,10,2240
hard_regime_aggregate,fixed_interval_refresh,goal_success,0.66299,0.00584,10,2240
hard_regime_aggregate,fixed_interval_refresh,success_auc,0.66163,0.00570,10,2240
hard_regime_aggregate,fixed_interval_refresh,late_success,0.61464,0.01122,10,2240
hard_regime_aggregate,fixed_interval_refresh,unsafe_failure,0.03576,0.00337,10,2240
hard_regime_aggregate,fixed_interval_refresh,stale_execution,0.14942,0.00260,10,2240
hard_regime_aggregate,fixed_interval_refresh,refresh_rate,0.04688,0.00000,10,2240
hard_regime_aggregate,fixed_interval_refresh,probe_rate,0.00000,0.00000,10,2240
hard_regime_aggregate,fixed_interval_refresh,abstain_rate,0.00000,0.00000,10,2240
hard_regime_aggregate,fixed_interval_refresh,total_cost,1.04258,0.00286,10,2240
hard_regime_aggregate,fixed_interval_refresh,half_life_error,0.34553,0.00592,10,2240
hard_regime_aggregate,fixed_interval_refresh,calibration_error,0.40103,0.00238,10,2240
hard_regime_aggregate,fixed_interval_refresh,risk_upper,0.23211,0.00030,10,2240
hard_regime_aggregate,fixed_interval_refresh,hazard_score,0.27081,0.00000,10,2240
hard_regime_aggregate,fixed_interval_refresh,safety_utility,0.57476,0.00788,10,2240
hard_regime_aggregate,frozen_behavior_clone,goal_success,0.36482,0.00710,10,2240
hard_regime_aggregate,frozen_behavior_clone,success_auc,0.36206,0.00695,10,2240
hard_regime_aggregate,frozen_behavior_clone,late_success,0.15286,0.01302,10,2240
hard_regime_aggregate,frozen_behavior_clone,unsafe_failure,0.37201,0.00500,10,2240
hard_regime_aggregate,frozen_behavior_clone,stale_execution,0.72536,0.00489,10,2240
hard_regime_aggregate,frozen_behavior_clone,refresh_rate,0.00000,0.00000,10,2240
hard_regime_aggregate,frozen_behavior_clone,probe_rate,0.00000,0.00000,10,2240
hard_regime_aggregate,frozen_behavior_clone,abstain_rate,0.00000,0.00000,10,2240
hard_regime_aggregate,frozen_behavior_clone,total_cost,1.31621,0.00425,10,2240
hard_regime_aggregate,frozen_behavior_clone,half_life_error,0.86150,0.00249,10,2240
hard_regime_aggregate,frozen_behavior_clone,calibration_error,0.42368,0.00236,10,2240
hard_regime_aggregate,frozen_behavior_clone,risk_upper,0.30792,0.00031,10,2240
hard_regime_aggregate,frozen_behavior_clone,hazard_score,0.51301,0.00016,10,2240
hard_regime_aggregate,frozen_behavior_clone,safety_utility,-0.25344,0.01035,10,2240
hard_regime_aggregate,hazard_regression_refresh,goal_success,0.78545,0.00446,10,2240
hard_regime_aggregate,hazard_regression_refresh,success_auc,0.78456,0.00435,10,2240
hard_regime_aggregate,hazard_regression_refresh,late_success,0.77697,0.01341,10,2240
hard_regime_aggregate,hazard_regression_refresh,unsafe_failure,0.00527,0.00090,10,2240
hard_regime_aggregate,hazard_regression_refresh,stale_execution,0.00000,0.00000,10,2240
hard_regime_aggregate,hazard_regression_refresh,refresh_rate,0.12098,0.00065,10,2240
hard_regime_aggregate,hazard_regression_refresh,probe_rate,0.03812,0.00237,10,2240
hard_regime_aggregate,hazard_regression_refresh,abstain_rate,0.00000,0.00000,10,2240
hard_regime_aggregate,hazard_regression_refresh,total_cost,1.03948,0.00091,10,2240
hard_regime_aggregate,hazard_regression_refresh,half_life_error,0.18588,0.00272,10,2240
hard_regime_aggregate,hazard_regression_refresh,calibration_error,0.32149,0.00264,10,2240
hard_regime_aggregate,hazard_regression_refresh,risk_upper,0.22918,0.00048,10,2240
hard_regime_aggregate,hazard_regression_refresh,hazard_score,0.16272,0.00047,10,2240
hard_regime_aggregate,hazard_regression_refresh,safety_utility,0.77528,0.00488,10,2240
hard_regime_aggregate,online_finetune,goal_success,0.54089,0.00629,10,2240
hard_regime_aggregate,online_finetune,success_auc,0.53898,0.00621,10,2240
hard_regime_aggregate,online_finetune,late_success,0.41607,0.02074,10,2240
hard_regime_aggregate,online_finetune,unsafe_failure,0.13987,0.00502,10,2240
hard_regime_aggregate,online_finetune,stale_execution,0.50964,0.01277,10,2240
hard_regime_aggregate,online_finetune,refresh_rate,0.01107,0.00088,10,2240
hard_regime_aggregate,online_finetune,probe_rate,0.08259,0.00419,10,2240
hard_regime_aggregate,online_finetune,abstain_rate,0.00000,0.00000,10,2240
hard_regime_aggregate,online_finetune,total_cost,1.12941,0.00427,10,2240
hard_regime_aggregate,online_finetune,half_life_error,0.24974,0.00168,10,2240
hard_regime_aggregate,online_finetune,calibration_error,0.42440,0.00219,10,2240
hard_regime_aggregate,online_finetune,risk_upper,0.30712,0.00233,10,2240
hard_regime_aggregate,online_finetune,hazard_score,0.43936,0.00479,10,2240
hard_regime_aggregate,online_finetune,safety_utility,0.22641,0.01253,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,goal_success,0.83594,0.00407,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,success_auc,0.83533,0.00393,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,late_success,0.83411,0.01096,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,unsafe_failure,0.00161,0.00023,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,stale_execution,0.00000,0.00000,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,refresh_rate,0.16335,0.00106,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,probe_rate,0.54054,0.00303,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,abstain_rate,0.00000,0.00000,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,total_cost,1.09284,0.00019,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,half_life_error,0.00000,0.00000,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,calibration_error,0.27853,0.00242,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,risk_upper,0.15422,0.00029,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,hazard_score,0.14593,0.00019,10,2240
hard_regime_aggregate,oracle_shift_aware_scheduler,safety_utility,0.82153,0.00414,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,goal_success,0.75857,0.00405,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,success_auc,0.75735,0.00387,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,late_success,0.74375,0.01052,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,unsafe_failure,0.00750,0.00102,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,stale_execution,0.00000,0.00000,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,refresh_rate,0.09661,0.00106,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,probe_rate,0.38245,0.00229,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,abstain_rate,0.00000,0.00000,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,total_cost,1.06612,0.00097,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,half_life_error,0.12189,0.00104,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,calibration_error,0.35040,0.00223,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,risk_upper,0.22309,0.00030,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,hazard_score,0.20022,0.00034,10,2240
hard_regime_aggregate,scalar_uncertainty_gate,safety_utility,0.74272,0.00373,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,goal_success,0.81638,0.00326,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,success_auc,0.81553,0.00323,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,late_success,0.80750,0.00678,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,unsafe_failure,0.00281,0.00076,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,stale_execution,0.00000,0.00000,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,refresh_rate,0.13312,0.00098,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,probe_rate,0.56326,0.00400,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,abstain_rate,0.00000,0.00000,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,total_cost,1.08806,0.00071,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,half_life_error,0.13000,0.00147,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,calibration_error,0.29895,0.00179,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,risk_upper,0.24916,0.00032,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,hazard_score,0.15296,0.00029,10,2240
hard_regime_aggregate,skill_half_life_scheduler_v5,safety_utility,0.80158,0.00329,10,2240
