split,skill,seed,step,method,goal_success,unsafe_failure,stale_execution,refresh,probe,abstain,total_cost,predicted_success,calibration_abs_error,true_success_probability,estimated_half_life,true_half_life,half_life_abs_relative_error,shift_norm,observed_norm,mode_signal,exec_age
nominal_slow_drift,pick_place,0,13,frozen_behavior_clone,1,0,0,0,0,0,1.00000,0.75599,0.24401,0.70737,32.99572,27.01161,0.22154,0.03005,0.05870,0.02388,13.00000
nominal_slow_drift,pick_place,0,14,frozen_behavior_clone,0,0,0,0,0,0,1.00000,0.73654,0.73654,0.68910,31.41690,26.58233,0.18187,0.03712,0.02914,0.00000,14.00000
nominal_slow_drift,pick_place,0,15,frozen_behavior_clone,0,0,0,0,0,0,1.00000,0.72563,0.72563,0.66775,31.74916,25.81981,0.22964,0.05027,0.04988,0.03496,15.00000
nominal_slow_drift,pick_place,0,16,frozen_behavior_clone,0,0,0,0,0,0,1.00000,0.70832,0.70832,0.66581,30.83788,27.14300,0.13613,0.02792,0.04911,0.02504,16.00000
nominal_slow_drift,pick_place,0,17,frozen_behavior_clone,0,0,0,0,0,0,1.00000,0.70134,0.70134,0.64252,31.47872,26.10597,0.20581,0.04525,0.02407,0.04523,17.00000
nominal_slow_drift,pick_place,0,18,frozen_behavior_clone,1,0,0,0,0,0,1.00000,0.69681,0.30319,0.63052,32.87356,26.24281,0.25267,0.04288,0.08447,0.04066,18.00000
nominal_slow_drift,pick_place,0,19,frozen_behavior_clone,1,0,0,0,0,0,1.00000,0.67815,0.32185,0.60464,31.61508,25.02166,0.26351,0.06490,0.07640,0.03138,19.00000
nominal_slow_drift,pick_place,0,20,frozen_behavior_clone,0,0,0,0,0,0,1.00000,0.67372,0.67372,0.59714,32.71174,25.50959,0.28233,0.05585,0.10383,0.01262,20.00000
nominal_slow_drift,pick_place,0,21,frozen_behavior_clone,1,0,0,0,0,0,1.00000,0.65301,0.34699,0.59484,30.88794,26.44741,0.16790,0.03939,0.02568,0.00000,21.00000
nominal_slow_drift,pick_place,0,22,frozen_behavior_clone,0,0,0,0,0,0,1.00000,0.63772,0.63772,0.56089,30.50073,24.49346,0.24526,0.07510,0.08761,0.00000,22.00000
nominal_slow_drift,pick_place,0,23,frozen_behavior_clone,1,0,0,0,0,0,1.00000,0.63488,0.36512,0.54793,31.66026,24.40496,0.29729,0.07685,0.12734,0.00277,23.00000
nominal_slow_drift,pick_place,0,24,frozen_behavior_clone,1,0,0,0,0,0,1.00000,0.62337,0.37663,0.52719,31.10476,23.67197,0.31399,0.09187,0.03953,0.00000,24.00000
nominal_slow_drift,pick_place,0,25,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.61540,0.61540,0.50376,31.70974,22.75555,0.39349,0.11201,0.13329,0.00000,25.00000
nominal_slow_drift,pick_place,0,26,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.60971,0.39029,0.49840,32.10666,23.17632,0.38532,0.10256,0.10693,0.00000,26.00000
nominal_slow_drift,pick_place,0,27,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.59553,0.59553,0.48519,31.47948,22.98749,0.36942,0.10676,0.10765,0.03669,27.00000
nominal_slow_drift,pick_place,0,28,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.59360,0.59360,0.46008,32.20314,21.93342,0.46822,0.13150,0.05832,0.00208,28.00000
nominal_slow_drift,pick_place,0,29,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.57813,0.57813,0.45681,31.43059,22.40937,0.40256,0.12004,0.07208,0.00315,29.00000
nominal_slow_drift,pick_place,0,30,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.57275,0.42725,0.44197,32.29760,22.04959,0.46477,0.12866,0.19413,0.02046,30.00000
nominal_slow_drift,pick_place,0,31,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.56840,0.43160,0.42077,32.73581,21.24360,0.54097,0.14903,0.17331,0.00000,31.00000
nominal_slow_drift,pick_place,0,32,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.55506,0.44494,0.42531,32.04429,22.17895,0.44481,0.12553,0.15570,0.00000,32.00000
nominal_slow_drift,pick_place,0,33,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.54877,0.45123,0.39345,32.40996,20.61533,0.57213,0.16601,0.19462,0.00000,33.00000
nominal_slow_drift,pick_place,0,34,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.53121,0.53121,0.38926,30.91955,20.89626,0.47967,0.15829,0.09347,0.02539,34.00000
nominal_slow_drift,pick_place,0,35,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.52900,0.47100,0.38063,31.87353,20.86546,0.52757,0.15913,0.17966,0.00000,35.00000
nominal_slow_drift,pick_place,0,36,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.52103,0.52103,0.37777,31.82001,21.20535,0.50057,0.15003,0.17553,0.01827,36.00000
nominal_slow_drift,pick_place,0,37,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.51113,0.48887,0.35606,31.58330,20.25760,0.55908,0.17615,0.18831,0.00000,37.00000
nominal_slow_drift,pick_place,0,38,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.50484,0.50484,0.35558,31.67137,20.71475,0.52893,0.16325,0.17939,0.00327,38.00000
nominal_slow_drift,pick_place,0,39,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.50148,0.50148,0.35341,31.95428,21.05314,0.51779,0.15407,0.13431,0.00000,39.00000
nominal_slow_drift,pick_place,0,40,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.50032,0.50032,0.33724,32.67893,20.41135,0.60102,0.17175,0.14641,0.00000,40.00000
nominal_slow_drift,pick_place,0,41,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.48443,0.48443,0.33724,31.69882,20.86667,0.51911,0.15909,0.16680,0.00000,41.00000
nominal_slow_drift,pick_place,0,42,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.48143,0.48143,0.33262,32.38097,20.99250,0.54250,0.15569,0.24071,0.00000,42.00000
nominal_slow_drift,pick_place,0,43,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.48360,0.51640,0.31872,33.35235,20.44416,0.63139,0.17082,0.22441,0.05097,43.00000
nominal_slow_drift,pick_place,0,44,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.46662,0.46662,0.31614,31.82722,20.68080,0.53897,0.16419,0.14180,0.00366,44.00000
nominal_slow_drift,pick_place,0,45,frozen_behavior_clone,0,1,1,0,0,0,1.85000,0.46191,0.46191,0.19499,32.48433,14.46919,1.24507,0.28469,0.28005,0.23060,45.00000
nominal_slow_drift,pick_place,0,46,frozen_behavior_clone,0,1,1,0,0,0,1.85000,0.45377,0.45377,0.30174,31.83071,20.45022,0.55650,0.17064,0.15719,0.01324,46.00000
nominal_slow_drift,pick_place,0,47,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.44707,0.44707,0.30163,31.53059,20.83641,0.51324,0.15992,0.09177,0.00000,47.00000
nominal_slow_drift,pick_place,0,48,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.44474,0.44474,0.30123,32.20161,21.19922,0.51900,0.15019,0.16954,0.00000,48.00000
nominal_slow_drift,pick_place,0,49,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.44172,0.55828,0.28877,32.47457,20.63067,0.57409,0.16558,0.15676,0.00000,49.00000
nominal_slow_drift,pick_place,0,50,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.42654,0.42654,0.28168,31.37167,20.45362,0.53380,0.17055,0.15377,0.03507,50.00000
nominal_slow_drift,pick_place,0,51,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.42107,0.42107,0.17163,31.85172,14.27223,1.23173,0.28880,0.29345,0.33379,51.00000
nominal_slow_drift,pick_place,0,52,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.42196,0.57804,0.27934,32.14189,20.98533,0.53164,0.15588,0.16797,0.00000,52.00000
nominal_slow_drift,pick_place,0,53,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.40551,0.59449,0.27113,30.78603,20.67496,0.48905,0.16435,0.14357,0.00349,53.00000
nominal_slow_drift,pick_place,0,54,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.40851,0.40851,0.27499,31.73268,21.33536,0.48733,0.14663,0.15009,0.00000,54.00000
nominal_slow_drift,pick_place,0,55,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.39935,0.39935,0.27959,31.21020,22.07352,0.41392,0.12808,0.13529,0.00000,55.00000
nominal_slow_drift,pick_place,0,56,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.39405,0.39405,0.26348,31.06367,21.04874,0.47580,0.15419,0.10527,0.00000,56.00000
nominal_slow_drift,pick_place,0,57,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.38743,0.38743,0.26518,31.00431,21.52512,0.44038,0.14174,0.14846,0.00403,57.00000
nominal_slow_drift,pick_place,0,58,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.38481,0.38481,0.25741,31.23897,21.17407,0.47534,0.15086,0.14681,0.00000,58.00000
nominal_slow_drift,pick_place,0,59,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.39134,0.39134,0.26518,32.48706,22.18801,0.46417,0.12531,0.12852,0.04003,59.00000
nominal_slow_drift,pick_place,0,60,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.37450,0.37450,0.25331,31.16627,21.43960,0.45368,0.14393,0.16626,0.01431,60.00000
nominal_slow_drift,pick_place,0,61,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.37395,0.37395,0.25169,31.44676,21.60170,0.45575,0.13979,0.11739,0.00000,61.00000
nominal_slow_drift,pick_place,0,62,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.37551,0.62449,0.25556,32.04336,22.27318,0.43865,0.12327,0.08761,0.02079,62.00000
nominal_slow_drift,pick_place,0,63,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.36783,0.36783,0.24892,31.72601,21.95540,0.44502,0.13096,0.11422,0.04343,63.00000
nominal_slow_drift,pick_place,0,64,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.36849,0.36849,0.23860,32.49245,21.26397,0.52805,0.14849,0.16393,0.00000,64.00000
nominal_slow_drift,pick_place,0,65,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.35938,0.64062,0.24116,31.73525,21.80039,0.45572,0.13480,0.12479,0.04737,65.00000
nominal_slow_drift,pick_place,0,66,frozen_behavior_clone,0,1,1,0,0,0,1.85000,0.36145,0.36145,0.22895,32.69236,20.87677,0.56597,0.15882,0.18189,0.00531,66.00000
nominal_slow_drift,pick_place,0,67,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.35519,0.35519,0.24446,32.25837,22.71529,0.42012,0.11293,0.14366,0.00000,67.00000
nominal_slow_drift,pick_place,0,68,frozen_behavior_clone,0,1,1,0,0,0,1.85000,0.34969,0.34969,0.24172,31.88448,22.72845,0.40284,0.11263,0.09932,0.00000,68.00000
nominal_slow_drift,pick_place,0,69,frozen_behavior_clone,1,0,1,0,0,0,1.00000,0.34608,0.65392,0.24087,31.98432,22.92985,0.39488,0.10805,0.12216,0.00000,69.00000
nominal_slow_drift,pick_place,0,70,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.35245,0.35245,0.23738,33.19636,22.84849,0.45289,0.10989,0.10466,0.02174,70.00000
nominal_slow_drift,pick_place,0,71,frozen_behavior_clone,0,0,1,0,0,0,1.00000,0.33431,0.33431,0.22913,31.47524,22.24072,0.41521,0.12405,0.13999,0.00000,71.00000
nominal_slow_drift,pick_place,0,0,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.90831,0.09169,0.90844,33.61635,27.11095,0.23995,0.02844,0.03521,0.00000,0.00000
nominal_slow_drift,pick_place,0,1,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.89403,0.10597,0.89356,33.95247,27.08323,0.25363,0.02889,0.01958,0.02690,1.00000
nominal_slow_drift,pick_place,0,2,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.87858,0.12142,0.87861,33.37489,26.87864,0.24169,0.03221,0.03636,0.03168,2.00000
nominal_slow_drift,pick_place,0,3,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.86497,0.13503,0.86684,33.80262,27.96319,0.20883,0.01513,0.02818,0.00665,3.00000
nominal_slow_drift,pick_place,0,4,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.85243,0.14757,0.85151,34.36906,27.33982,0.25711,0.02479,0.01203,0.00254,4.00000
nominal_slow_drift,pick_place,0,5,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.83774,0.16226,0.84041,33.93875,28.10759,0.20746,0.01296,0.02538,0.00000,5.00000
nominal_slow_drift,pick_place,0,6,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.82133,0.17867,0.82512,33.00933,27.47824,0.20129,0.02260,0.05425,0.00000,6.00000
nominal_slow_drift,pick_place,0,7,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.80669,0.19331,0.81214,32.64386,27.48448,0.18772,0.02251,0.06185,0.02101,7.00000
nominal_slow_drift,pick_place,0,8,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.80184,0.19816,0.80291,34.80000,28.28053,0.23053,0.01038,0.00000,0.00000,8.00000
nominal_slow_drift,pick_place,0,9,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.78533,0.21467,0.78652,33.75514,27.40888,0.23154,0.02369,0.02862,0.01168,9.00000
nominal_slow_drift,pick_place,0,10,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.76985,0.23015,0.76917,33.08155,26.48274,0.24917,0.03880,0.05079,0.00580,10.00000
nominal_slow_drift,pick_place,0,11,domain_randomized_clone,0,0,0,0,0,0,1.00000,0.75668,0.75668,0.75680,32.84844,26.48296,0.24036,0.03879,0.04914,0.05136,11.00000
nominal_slow_drift,pick_place,0,12,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.74674,0.25326,0.74604,33.31323,26.69847,0.24776,0.03519,0.04463,0.00000,12.00000
nominal_slow_drift,pick_place,0,13,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.73189,0.26811,0.73628,32.72271,27.01161,0.21143,0.03005,0.05870,0.02388,13.00000
nominal_slow_drift,pick_place,0,14,domain_randomized_clone,0,0,0,0,0,0,1.00000,0.72638,0.72638,0.72186,33.81475,26.58233,0.27208,0.03712,0.02914,0.00000,14.00000
nominal_slow_drift,pick_place,0,15,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.71021,0.28979,0.70480,32.92722,25.81981,0.27527,0.05027,0.04988,0.03496,15.00000
nominal_slow_drift,pick_place,0,16,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.69961,0.30039,0.70351,33.01333,27.14300,0.21627,0.02792,0.04911,0.02504,16.00000
nominal_slow_drift,pick_place,0,17,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.69316,0.30684,0.68464,33.68450,26.10597,0.29030,0.04525,0.02407,0.04523,17.00000
nominal_slow_drift,pick_place,0,18,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.67024,0.32976,0.67495,31.85054,26.24281,0.21369,0.04288,0.08447,0.04066,18.00000
nominal_slow_drift,pick_place,0,19,domain_randomized_clone,1,0,0,0,0,0,1.00000,0.66167,0.33833,0.65357,32.14243,25.02166,0.28458,0.06490,0.07640,0.03138,19.00000
nominal_slow_drift,pick_place,0,20,domain_randomized_clone,0,0,0,0,0,0,1.00000,0.64606,0.64606,0.64747,31.45462,25.50959,0.23305,0.05585,0.10383,0.01262,20.00000
nominal_slow_drift,pick_place,0,21,domain_randomized_clone,0,0,0,0,0,0,1.00000,0.65394,0.65394,0.64572,33.92864,26.44741,0.28287,0.03939,0.02568,0.00000,21.00000
nominal_slow_drift,pick_place,0,22,domain_randomized_clone,0,0,0,0,0,0,1.00000,0.63000,0.63000,0.61700,31.99673,24.49346,0.30634,0.07510,0.08761,0.00000,22.00000
nominal_slow_drift,pick_place,0,23,domain_randomized_clone,0,0,0,0,0,0,1.00000,0.61098,0.61098,0.60599,30.85382,24.40496,0.26424,0.07685,0.12734,0.00277,23.00000
nominal_slow_drift,pick_place,0,24,domain_randomized_clone,0,0,0,0,0,0,1.00000,0.62231,0.62231,0.58808,33.47682,23.67197,0.41420,0.09187,0.03953,0.00000,24.00000
nominal_slow_drift,pick_place,0,25,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.59056,0.40944,0.56754,30.70712,22.75555,0.34943,0.11201,0.13329,0.00000,25.00000
nominal_slow_drift,pick_place,0,26,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.58766,0.41234,0.56289,31.43832,23.17632,0.35648,0.10256,0.10693,0.00000,26.00000
nominal_slow_drift,pick_place,0,27,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.57692,0.42308,0.55116,31.21109,22.98749,0.35774,0.10676,0.10765,0.03669,27.00000
nominal_slow_drift,pick_place,0,28,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.58209,0.58209,0.52846,32.86947,21.93342,0.49860,0.13150,0.05832,0.00208,28.00000
nominal_slow_drift,pick_place,0,29,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.57006,0.57006,0.52555,32.44128,22.40937,0.44767,0.12004,0.07208,0.00315,29.00000
nominal_slow_drift,pick_place,0,30,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.53030,0.53030,0.51191,29.04298,22.04959,0.31717,0.12866,0.19413,0.02046,30.00000
nominal_slow_drift,pick_place,0,31,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.52791,0.47209,0.49211,29.65962,21.24360,0.39617,0.14903,0.17331,0.00000,31.00000
nominal_slow_drift,pick_place,0,32,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.52417,0.52417,0.49645,30.11170,22.17895,0.35767,0.12553,0.15570,0.00000,32.00000
nominal_slow_drift,pick_place,0,33,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.50643,0.50643,0.46608,29.13057,20.61533,0.41305,0.16601,0.19462,0.00000,33.00000
nominal_slow_drift,pick_place,0,34,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.52349,0.52349,0.46204,31.67826,20.89626,0.51598,0.15829,0.09347,0.02539,34.00000
nominal_slow_drift,pick_place,0,35,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.49473,0.50527,0.45364,29.49996,20.86546,0.41382,0.15913,0.17966,0.00000,35.00000
nominal_slow_drift,pick_place,0,36,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.48751,0.48751,0.45084,29.51200,21.20535,0.39172,0.15003,0.17553,0.01827,36.00000
nominal_slow_drift,pick_place,0,37,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.47780,0.52220,0.42925,29.28519,20.25760,0.44564,0.17615,0.18831,0.00000,37.00000
nominal_slow_drift,pick_place,0,38,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.47282,0.47282,0.42876,29.49032,20.71475,0.42364,0.16325,0.17939,0.00327,38.00000
nominal_slow_drift,pick_place,0,39,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.47779,0.47779,0.42657,30.67947,21.05314,0.45724,0.15407,0.13431,0.00000,39.00000
nominal_slow_drift,pick_place,0,40,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.46783,0.53217,0.41008,30.35553,20.41135,0.48719,0.17175,0.14641,0.00000,40.00000
nominal_slow_drift,pick_place,0,41,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.45588,0.54412,0.41005,29.82513,20.86667,0.42932,0.15909,0.16680,0.00000,41.00000
nominal_slow_drift,pick_place,0,42,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.43071,0.56929,0.40526,28.04839,20.99250,0.33611,0.15569,0.24071,0.00000,42.00000
nominal_slow_drift,pick_place,0,43,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.42621,0.42621,0.39072,28.18716,20.44416,0.37874,0.17082,0.22441,0.05097,43.00000
nominal_slow_drift,pick_place,0,44,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.44332,0.44332,0.38794,30.45866,20.68080,0.47280,0.16419,0.14180,0.00366,44.00000
nominal_slow_drift,pick_place,0,45,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.39335,0.39335,0.25354,26.24093,14.46919,0.81357,0.28469,0.28005,0.23060,45.00000
nominal_slow_drift,pick_place,0,46,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.42689,0.42689,0.37246,30.00424,20.45022,0.46718,0.17064,0.15719,0.01324,46.00000
nominal_slow_drift,pick_place,0,47,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.43931,0.43931,0.37230,31.87479,20.83641,0.52976,0.15992,0.09177,0.00000,47.00000
nominal_slow_drift,pick_place,0,48,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.41291,0.58709,0.37181,29.75521,21.19922,0.40360,0.15019,0.16954,0.00000,48.00000
nominal_slow_drift,pick_place,0,49,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.41072,0.41072,0.35814,30.08406,20.63067,0.45822,0.16558,0.15676,0.00000,49.00000
nominal_slow_drift,pick_place,0,50,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.40451,0.59549,0.35022,29.97966,20.45362,0.46574,0.17055,0.15377,0.03507,50.00000
nominal_slow_drift,pick_place,0,51,domain_randomized_clone,0,1,1,0,0,0,1.85000,0.35390,0.35390,0.22243,25.58435,14.27223,0.79260,0.28880,0.29345,0.33379,51.00000
nominal_slow_drift,pick_place,0,52,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.39208,0.60792,0.34745,29.79532,20.98533,0.41982,0.15588,0.16797,0.00000,52.00000
nominal_slow_drift,pick_place,0,53,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.39319,0.60681,0.33811,30.41250,20.67496,0.47098,0.16435,0.14357,0.00349,53.00000
nominal_slow_drift,pick_place,0,54,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.38675,0.61325,0.34240,30.25860,21.33536,0.41824,0.14663,0.15009,0.00000,54.00000
nominal_slow_drift,pick_place,0,55,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.38578,0.38578,0.34752,30.65296,22.07352,0.38868,0.12808,0.13529,0.00000,55.00000
nominal_slow_drift,pick_place,0,56,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.38898,0.61102,0.32909,31.48541,21.04874,0.49583,0.15419,0.10527,0.00000,56.00000
nominal_slow_drift,pick_place,0,57,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.37291,0.62709,0.33097,30.28028,21.52512,0.40674,0.14174,0.14846,0.00403,57.00000
nominal_slow_drift,pick_place,0,58,domain_randomized_clone,0,1,1,0,0,0,1.85000,0.36903,0.36903,0.32186,30.34497,21.17407,0.43312,0.15086,0.14681,0.00000,58.00000
nominal_slow_drift,pick_place,0,59,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.36750,0.36750,0.33081,30.61958,22.18801,0.38001,0.12531,0.12852,0.04003,59.00000
nominal_slow_drift,pick_place,0,60,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.35490,0.35490,0.31686,29.76589,21.43960,0.38836,0.14393,0.16626,0.01431,60.00000
nominal_slow_drift,pick_place,0,61,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.36365,0.63635,0.31485,31.14390,21.60170,0.44173,0.13979,0.11739,0.00000,61.00000
nominal_slow_drift,pick_place,0,62,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.36632,0.63368,0.31934,31.87486,22.27318,0.43109,0.12327,0.08761,0.02079,62.00000
nominal_slow_drift,pick_place,0,63,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.35434,0.35434,0.31137,30.99106,21.95540,0.41155,0.13096,0.11422,0.04343,63.00000
nominal_slow_drift,pick_place,0,64,domain_randomized_clone,0,1,1,0,0,0,1.85000,0.34001,0.34001,0.29880,29.89859,21.26397,0.40607,0.14849,0.16393,0.00000,64.00000
nominal_slow_drift,pick_place,0,65,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.34372,0.65628,0.30181,30.68079,21.80039,0.40735,0.13480,0.12479,0.04737,65.00000
nominal_slow_drift,pick_place,0,66,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.32807,0.32807,0.28665,29.41784,20.87677,0.40912,0.15882,0.18189,0.00531,66.00000
nominal_slow_drift,pick_place,0,67,domain_randomized_clone,0,0,1,0,0,0,1.00000,0.33373,0.33373,0.30563,30.42869,22.71529,0.33957,0.11293,0.14366,0.00000,67.00000
nominal_slow_drift,pick_place,0,68,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.34109,0.65891,0.30221,31.65602,22.72845,0.39279,0.11263,0.09932,0.00000,68.00000
nominal_slow_drift,pick_place,0,69,domain_randomized_clone,1,0,1,0,0,0,1.00000,0.33185,0.66815,0.30107,31.01163,22.92985,0.35246,0.10805,0.12216,0.00000,69.00000
